,Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted
869,2009-09-13,2009091306,1,1,1.0,13:34,14,3514.0,54.0,IND,39.0,61.0,10,35,0.0,1.0,IND,JAC,(13:34) P.Manning pass short left to R.Wayne ran ob at JAC 45 for 16 yards.,1
870,2009-09-13,2009091306,1,1,1.0,13:05,14,3485.0,29.0,JAC,45.0,45.0,10,76,0.0,0.0,IND,JAC,(13:05) J.Addai right guard to JAC 45 for no gain (J.Henderson).,1
871,2009-09-13,2009091306,1,1,2.0,12:52,13,3472.0,13.0,JAC,45.0,45.0,10,63,0.0,1.0,IND,JAC,"(12:52) P.Manning pass short right to G.Robinson to JAC 41 for 4 yards (D.Smith, S.Considine). PENALTY on JAC-S.Considine, Personal Foul, 15 yards, enforced at JAC 41.",1
872,2009-09-13,2009091306,1,1,1.0,12:20,13,3440.0,32.0,JAC,26.0,26.0,10,60,0.0,0.0,IND,JAC,"(12:20) (Shotgun) P.Manning pass short left to J.Tamme to JAC 20 for 6 yards (D.Cox, R.Nelson).",1
873,2009-09-13,2009091306,1,1,2.0,11:38,12,3398.0,42.0,JAC,20.0,20.0,4,63,0.0,0.0,IND,JAC,"(11:38) J.Addai right end to JAC 17 for 3 yards (C.Ingram, R.Allen).",1
874,2009-09-13,2009091306,1,1,3.0,10:54,11,3354.0,44.0,JAC,17.0,17.0,1,76,0.0,1.0,IND,JAC,"(10:54) (Run formation) J.Addai left tackle to JAC 4 for 13 yards (D.Smith, G.Alexander).",1
875,2009-09-13,2009091306,1,1,1.0,10:10,11,3310.0,44.0,JAC,4.0,4.0,4,76,1.0,0.0,IND,JAC,(10:10) P.Manning pass incomplete short middle to D.Clark.,1
876,2009-09-13,2009091306,1,1,2.0,10:06,11,3306.0,4.0,JAC,4.0,4.0,4,76,1.0,1.0,IND,JAC,(10:06) P.Manning pass short left intended for R.Wayne INTERCEPTED by D.Cox at JAC -2. Touchback.,1
877,2009-09-13,2009091306,2,1,1.0,09:59,10,3299.0,7.0,JAC,20.0,80.0,10,1,0.0,0.0,JAC,IND,"(9:59) (Run formation) D.Garrard pass short right to M.Jones-Drew to JAC 21 for 1 yard (E.Foster, T.Hagler).",1
878,2009-09-13,2009091306,2,1,2.0,09:24,10,3264.0,35.0,JAC,21.0,79.0,9,7,0.0,0.0,JAC,IND,(9:24) (Run formation) M.Jones-Drew right tackle to JAC 27 for 6 yards (A.Bethea).,1
879,2009-09-13,2009091306,2,1,3.0,08:43,9,3223.0,41.0,JAC,27.0,73.0,3,20,0.0,1.0,JAC,IND,"(8:43) D.Garrard pass short right to M.Jones-Drew to JAC 40 for 13 yards (R.Mathis, C.Session).",1
880,2009-09-13,2009091306,2,1,1.0,08:05,9,3185.0,38.0,JAC,40.0,60.0,10,21,0.0,0.0,JAC,IND,(8:05) D.Garrard pass short left to M.Lewis to JAC 41 for 1 yard (T.Hagler).,1
881,2009-09-13,2009091306,2,1,2.0,07:29,8,3149.0,36.0,JAC,41.0,59.0,9,29,0.0,0.0,JAC,IND,(7:29) (Shotgun) M.Jones-Drew up the middle to JAC 49 for 8 yards (A.Bethea).,1
882,2009-09-13,2009091306,2,1,3.0,06:55,7,3115.0,34.0,JAC,49.0,51.0,1,32,0.0,1.0,JAC,IND,"(6:55) (Run formation) D.Garrard up the middle to IND 48 for 3 yards (K.Dawson, A.Johnson).",1
883,2009-09-13,2009091306,2,1,1.0,06:18,7,3078.0,37.0,IND,48.0,48.0,10,24,0.0,0.0,JAC,IND,(6:18) (Run formation) D.Garrard sacked at JAC 44 for -8 yards (D.Freeney).,1
884,2009-09-13,2009091306,2,1,2.0,05:47,6,3047.0,31.0,JAC,44.0,56.0,18,34,0.0,0.0,JAC,IND,"(5:47) (Run formation) D.Garrard pass short right to T.Williamson to IND 46 for 10 yards (K.Hayden, T.Hagler).",1
885,2009-09-13,2009091306,2,1,3.0,05:07,6,3007.0,40.0,IND,46.0,46.0,8,37,0.0,0.0,JAC,IND,(5:07) (Shotgun) D.Garrard pass short right to M.Lewis to IND 43 for 3 yards (C.Session).,1
886,2009-09-13,2009091306,2,1,4.0,04:28,5,2968.0,39.0,IND,43.0,43.0,5,37,0.0,1.0,JAC,IND,"(4:28) A.Podlesh punts 31 yards to IND 12, Center-J.Cain, fair catch by T.Rushing.",1
887,2009-09-13,2009091306,3,1,1.0,04:21,5,2961.0,7.0,IND,12.0,88.0,10,1,0.0,0.0,IND,JAC,"(4:21) J.Addai right end to IND 13 for 1 yard (R.Hayward, T.Knighton).",1
888,2009-09-13,2009091306,3,1,2.0,03:41,4,2921.0,40.0,IND,13.0,87.0,9,8,0.0,0.0,IND,JAC,"(3:41) (Shotgun) P.Manning pass short right to J.Addai to IND 20 for 7 yards (D.Smith, J.Durant).",1
889,2009-09-13,2009091306,3,1,3.0,02:58,3,2878.0,43.0,IND,20.0,80.0,2,14,0.0,1.0,IND,JAC,(2:58) (Shotgun) P.Manning pass short right to D.Brown to IND 26 for 6 yards (S.Considine).,1
890,2009-09-13,2009091306,3,1,1.0,02:15,3,2835.0,43.0,IND,26.0,74.0,10,58,0.0,0.0,IND,JAC,(2:15) D.Brown left tackle to IND 27 for 1 yard (T.Brackenridge). IND-A.Gonzalez was injured during the play. His return is Doubtful.,1
891,2009-09-13,2009091306,3,1,2.0,01:36,2,2796.0,39.0,IND,27.0,73.0,9,19,0.0,0.0,IND,JAC,(1:36) (Shotgun) P.Manning pass short right to D.Clark to IND 31 for 4 yards (D.Smith).,1
892,2009-09-13,2009091306,3,1,3.0,01:15,2,2775.0,21.0,IND,31.0,69.0,5,24,0.0,1.0,IND,JAC,"(1:15) (No Huddle, Shotgun) P.Manning pass short left to A.Collie pushed ob at IND 36 for 5 yards (T.Brackenridge).",1
893,2009-09-13,2009091306,3,1,1.0,00:47,1,2747.0,28.0,IND,36.0,64.0,10,24,0.0,0.0,IND,JAC,(:47) (Shotgun) P.Manning pass incomplete deep left to R.Wayne.,1
894,2009-09-13,2009091306,3,1,2.0,00:41,1,2741.0,6.0,IND,36.0,64.0,10,41,0.0,1.0,IND,JAC,(:41) (Shotgun) P.Manning pass short left to J.Addai to JAC 47 for 17 yards (R.Nelson).,1
895,2009-09-13,2009091306,3,1,1.0,00:05,1,2705.0,36.0,JAC,47.0,47.0,10,42,0.0,0.0,IND,JAC,(:05) J.Addai left tackle to JAC 46 for 1 yard (R.Nelson).,1
896,2009-09-13,2009091306,3,1,,00:00,0,2700.0,5.0,JAC,47.0,47.0,0,42,0.0,0.0,,,END QUARTER 1,1
897,2009-09-13,2009091306,3,2,2.0,15:00,15,2700.0,0.0,JAC,46.0,46.0,9,58,0.0,1.0,IND,JAC,(15:00) P.Manning pass deep left to R.Wayne ran ob at JAC 30 for 16 yards.,1
898,2009-09-13,2009091306,3,2,1.0,14:42,15,2682.0,18.0,JAC,30.0,30.0,10,62,0.0,0.0,IND,JAC,(14:42) D.Brown left tackle to JAC 26 for 4 yards (Q.Groves).,1
899,2009-09-13,2009091306,3,2,2.0,14:00,14,2640.0,42.0,JAC,26.0,26.0,6,58,0.0,1.0,IND,JAC,"(14:00) J.Addai left tackle to JAC 27 for -1 yards (Q.Groves). FUMBLES (Q.Groves), RECOVERED by JAC-D.Cox at JAC 30. D.Cox to JAC 35 for 5 yards (R.Wayne). Minus 4 rushing yards for Addai.",1
900,2009-09-13,2009091306,4,2,1.0,13:53,14,2633.0,7.0,JAC,35.0,65.0,10,1,0.0,0.0,JAC,IND,(13:53) (Run formation) M.Jones-Drew left end to JAC 36 for 1 yard (J.Powers).,1
901,2009-09-13,2009091306,4,2,2.0,13:16,14,2596.0,37.0,JAC,36.0,64.0,9,9,0.0,0.0,JAC,IND,(13:16) (Run formation) D.Garrard pass short right to M.Jones-Drew pushed ob at JAC 44 for 8 yards (K.Hayden).,1
902,2009-09-13,2009091306,4,2,3.0,12:52,13,2572.0,24.0,JAC,44.0,56.0,1,11,0.0,1.0,JAC,IND,(12:52) (Run formation) D.Garrard up the middle to JAC 46 for 2 yards (E.Foster).,1
903,2009-09-13,2009091306,4,2,1.0,12:17,13,2537.0,35.0,JAC,46.0,54.0,10,18,0.0,0.0,JAC,IND,"(12:17) D.Garrard pass short right to T.Holt to IND 47 for 7 yards (T.Hagler, K.Hayden).",1
904,2009-09-13,2009091306,4,2,2.0,11:41,12,2501.0,36.0,IND,47.0,47.0,3,44,0.0,1.0,JAC,IND,(11:41) M.Jones-Drew up the middle to IND 21 for 26 yards (G.Brackett).,1
905,2009-09-13,2009091306,4,2,1.0,11:00,11,2460.0,41.0,IND,21.0,21.0,10,49,0.0,0.0,JAC,IND,"(11:00) (Run formation) M.Jones-Drew up the middle to IND 16 for 5 yards (C.Session, A.Bethea).",1
906,2009-09-13,2009091306,4,2,2.0,10:22,11,2422.0,38.0,IND,16.0,16.0,5,59,0.0,1.0,JAC,IND,"(10:22) M.Owens left tackle to IND 13 for 3 yards (G.Brackett, A.Bethea). PENALTY on IND-A.Bethea, Face Mask (15 Yards), 7 yards, enforced at IND 13.",1
907,2009-09-13,2009091306,4,2,1.0,09:57,10,2397.0,25.0,IND,6.0,6.0,6,59,1.0,0.0,JAC,IND,"(9:57) M.Jones-Drew up the middle to IND 6 for no gain (R.Mathis, A.Johnson).",1
908,2009-09-13,2009091306,4,2,2.0,09:12,10,2352.0,45.0,IND,6.0,6.0,6,59,1.0,0.0,JAC,IND,(9:12) D.Garrard pass incomplete short right to G.Estandia (K.Hayden).,1
909,2009-09-13,2009091306,4,2,3.0,09:07,10,2347.0,5.0,IND,6.0,6.0,6,59,1.0,0.0,JAC,IND,(9:07) (Shotgun) D.Garrard pass incomplete short left to M.Sims-Walker.,1
910,2009-09-13,2009091306,4,2,4.0,09:02,10,2342.0,5.0,IND,6.0,6.0,6,59,1.0,0.0,JAC,IND,"(9:02) J.Scobee 24 yard field goal is GOOD, Center-J.Cain, Holder-A.Podlesh.",1
911,2009-09-13,2009091306,5,2,,08:58,9,2338.0,4.0,JAC,30.0,30.0,0,0,0.0,,IND,JAC,J.Scobee kicks 72 yards from JAC 30 to IND -2. C.Simpson pushed ob at IND 22 for 24 yards (B.Iwuh).,1
912,2009-09-13,2009091306,5,2,1.0,08:53,9,2333.0,5.0,IND,22.0,78.0,10,-7,0.0,0.0,IND,JAC,(8:53) P.Manning sacked at IND 15 for -7 yards (R.Hayward).,1
913,2009-09-13,2009091306,5,2,2.0,08:27,9,2307.0,26.0,IND,15.0,85.0,17,-3,0.0,0.0,IND,JAC,(8:27) (Shotgun) P.Manning pass short left to R.Wayne to IND 19 for 4 yards (R.Nelson).,1
914,2009-09-13,2009091306,5,2,3.0,08:10,9,2290.0,17.0,IND,19.0,81.0,13,36,0.0,1.0,IND,JAC,"(8:10) (No Huddle, Shotgun) P.Manning pass deep left to R.Wayne to JAC 42 for 39 yards (D.Cox).",1
915,2009-09-13,2009091306,5,2,1.0,07:25,8,2245.0,45.0,JAC,42.0,42.0,10,40,0.0,0.0,IND,JAC,(7:25) J.Addai left tackle to JAC 38 for 4 yards (J.Durant).,1
916,2009-09-13,2009091306,5,2,2.0,06:51,7,2211.0,34.0,JAC,38.0,38.0,6,40,0.0,0.0,IND,JAC,(6:51) P.Manning pass incomplete short left to R.Wayne.,1
917,2009-09-13,2009091306,5,2,3.0,06:46,7,2206.0,5.0,JAC,38.0,38.0,6,61,0.0,1.0,IND,JAC,(6:46) (Shotgun) P.Manning pass short left to D.Clark pushed ob at JAC 17 for 21 yards (R.Nelson).,1
918,2009-09-13,2009091306,5,2,1.0,06:20,7,2180.0,26.0,JAC,17.0,17.0,10,61,0.0,0.0,IND,JAC,(6:20) J.Addai right end to JAC 17 for no gain (J.Durant).,1
919,2009-09-13,2009091306,5,2,2.0,05:46,6,2146.0,34.0,JAC,17.0,17.0,10,69,0.0,0.0,IND,JAC,(5:46) (Shotgun) P.Manning pass short left to R.Wayne to JAC 9 for 8 yards (J.Durant).,1
920,2009-09-13,2009091306,5,2,3.0,05:06,6,2106.0,40.0,JAC,9.0,9.0,2,74,0.0,1.0,IND,JAC,"(5:06) J.Addai left tackle to JAC 4 for 5 yards (J.Durant, S.Considine).",1
921,2009-09-13,2009091306,5,2,1.0,04:23,5,2063.0,43.0,JAC,4.0,4.0,4,75,1.0,0.0,IND,JAC,"(4:23) J.Addai up the middle to JAC 3 for 1 yard (D.Harvey, D.Smith).",1
922,2009-09-13,2009091306,5,2,2.0,03:43,4,2023.0,40.0,JAC,3.0,3.0,3,78,1.0,0.0,IND,JAC,"(3:43) J.Addai left tackle for 3 yards, TOUCHDOWN.",1
923,2009-09-13,2009091306,5,2,,03:39,4,2019.0,4.0,JAC,2.0,2.0,0,78,0.0,0.0,IND,JAC,"A.Vinatieri extra point is GOOD, Center-J.Snow, Holder-P.McAfee.",1
924,2009-09-13,2009091306,6,2,,03:39,4,2019.0,0.0,IND,30.0,30.0,0,0,0.0,,JAC,IND,"S.Andrus kicks 65 yards from IND 30 to JAC 5. B.Witherspoon to JAC 31 for 26 yards (R.Humber, F.Keiaho).",1
925,2009-09-13,2009091306,6,2,1.0,03:33,4,2013.0,6.0,JAC,31.0,69.0,10,26,0.0,1.0,JAC,IND,(3:33) D.Garrard pass deep left to T.Holt to IND 43 for 26 yards (A.Bethea) [D.Freeney].,1
926,2009-09-13,2009091306,6,2,1.0,02:53,3,1973.0,40.0,IND,43.0,43.0,10,26,0.0,0.0,JAC,IND,(2:53) D.Garrard pass incomplete short left to G.Estandia.,1
927,2009-09-13,2009091306,6,2,2.0,02:46,3,1966.0,7.0,IND,43.0,43.0,10,35,0.0,0.0,JAC,IND,"(2:46) D.Garrard pass short right to G.Jones to IND 34 for 9 yards (A.Johnson, K.Hayden).",1
928,2009-09-13,2009091306,6,2,,02:00,2,1920.0,46.0,IND,43.0,43.0,0,35,0.0,0.0,,,Two-Minute Warning,1
929,2009-09-13,2009091306,6,2,3.0,02:00,2,1920.0,0.0,IND,34.0,34.0,1,37,0.0,1.0,JAC,IND,(2:00) (Run formation) M.Jones-Drew up the middle to IND 32 for 2 yards (T.Hagler).,1
930,2009-09-13,2009091306,6,2,1.0,01:27,2,1887.0,33.0,IND,32.0,32.0,10,39,0.0,0.0,JAC,IND,(1:27) (Shotgun) M.Jones-Drew right guard to IND 30 for 2 yards (R.Mathis).,1
931,2009-09-13,2009091306,6,2,,01:16,2,1876.0,11.0,IND,32.0,32.0,0,39,0.0,0.0,,,Timeout #1 by JAC at 01:16.,1
932,2009-09-13,2009091306,6,2,2.0,01:16,2,1876.0,0.0,IND,30.0,30.0,8,39,0.0,0.0,JAC,IND,(1:16) D.Garrard pass incomplete deep left to N.Hughes (J.Powers).,1
933,2009-09-13,2009091306,6,2,3.0,01:10,2,1870.0,6.0,IND,30.0,30.0,8,41,0.0,0.0,JAC,IND,(1:10) (Shotgun) D.Garrard pass short right to M.Jones-Drew to IND 28 for 2 yards (C.Session).,1
934,2009-09-13,2009091306,6,2,,01:04,2,1864.0,6.0,IND,30.0,30.0,0,41,0.0,0.0,,,Timeout #1 by IND at 01:04.,1
935,2009-09-13,2009091306,6,2,4.0,01:04,2,1864.0,0.0,IND,28.0,28.0,6,41,0.0,0.0,JAC,IND,"(1:04) J.Scobee 46 yard field goal is GOOD, Center-J.Cain, Holder-A.Podlesh.",1
936,2009-09-13,2009091306,7,2,,00:59,1,1859.0,5.0,JAC,30.0,30.0,0,0,0.0,,IND,JAC,"J.Scobee kicks 72 yards from JAC 30 to IND -2. C.Simpson to IND 37 for 39 yards (B.Witherspoon, J.Scobee).",1
937,2009-09-13,2009091306,7,2,1.0,00:51,1,1851.0,8.0,IND,37.0,63.0,10,0,0.0,0.0,IND,JAC,(:51) (Shotgun) P.Manning pass incomplete deep left to A.Collie.,1
938,2009-09-13,2009091306,7,2,2.0,00:47,1,1847.0,4.0,IND,37.0,63.0,10,7,0.0,0.0,IND,JAC,"(:47) (Shotgun) P.Manning pass short right to P.Garcon to IND 44 for 7 yards (Q.Groves, S.Starks).",1
939,2009-09-13,2009091306,7,2,,00:38,1,1838.0,9.0,IND,37.0,37.0,0,7,0.0,0.0,,,Timeout #2 by IND at 00:38.,1
940,2009-09-13,2009091306,7,2,3.0,00:38,1,1838.0,0.0,IND,44.0,56.0,3,9,0.0,0.0,IND,JAC,(:38) J.Addai left end to IND 46 for 2 yards (J.Durant).,1
941,2009-09-13,2009091306,7,2,,00:08,1,1808.0,30.0,IND,44.0,44.0,0,9,0.0,0.0,,,Timeout #2 by JAC at 00:08.,1
942,2009-09-13,2009091306,7,2,4.0,00:08,1,1808.0,0.0,IND,46.0,54.0,1,9,0.0,1.0,IND,JAC,(:08) (Shotgun) P.Manning pass incomplete deep left to D.Clark.,1
943,2009-09-13,2009091306,8,2,1.0,00:03,1,1803.0,5.0,IND,45.0,45.0,10,0,0.0,0.0,JAC,IND,"(:03) J.Scobee 63 yard field goal is No Good, Short, Center-J.Cain, Holder-A.Podlesh.",1
944,2009-09-13,2009091306,9,3,,15:00,15,1800.0,3.0,IND,30.0,30.0,0,0,0.0,,JAC,IND,"S.Andrus kicks 70 yards from IND 30 to JAC 0. B.Witherspoon to JAC 28 for 28 yards (T.Jennings, F.Keiaho).",1
945,2009-09-13,2009091306,9,3,1.0,14:54,15,1794.0,6.0,JAC,28.0,72.0,10,5,0.0,1.0,JAC,IND,"(14:54) PENALTY on IND-D.Freeney, Neutral Zone Infraction, 5 yards, enforced at JAC 28 - No Play.",1
946,2009-09-13,2009091306,9,3,1.0,14:54,15,1794.0,0.0,JAC,33.0,67.0,5,9,0.0,0.0,JAC,IND,(14:54) (Run formation) M.Jones-Drew right end to JAC 37 for 4 yards (E.Foster).,1
947,2009-09-13,2009091306,9,3,2.0,14:12,15,1752.0,42.0,JAC,37.0,63.0,1,23,0.0,1.0,JAC,IND,(14:12) (Run formation) D.Garrard pass short right to T.Holt to IND 49 for 14 yards (K.Hayden).,1
948,2009-09-13,2009091306,9,3,1.0,13:26,14,1706.0,46.0,IND,49.0,49.0,10,27,0.0,0.0,JAC,IND,(13:26) M.Jones-Drew up the middle to IND 45 for 4 yards (A.Johnson).,1
949,2009-09-13,2009091306,9,3,2.0,12:49,13,1669.0,37.0,IND,45.0,45.0,6,27,0.0,0.0,JAC,IND,(12:49) D.Garrard pass incomplete short right to M.Jones-Drew (R.Mathis).,1
950,2009-09-13,2009091306,9,3,3.0,12:45,13,1665.0,4.0,IND,45.0,45.0,6,27,0.0,0.0,JAC,IND,(12:45) (Shotgun) D.Garrard pass incomplete deep right to T.Williamson.,1
951,2009-09-13,2009091306,9,3,4.0,12:40,13,1660.0,5.0,IND,45.0,45.0,6,27,0.0,1.0,JAC,IND,"(12:40) A.Podlesh punts 31 yards to IND 14, Center-J.Cain, downed by JAC-G.Estandia.",1
952,2009-09-13,2009091306,10,3,1.0,12:30,13,1650.0,10.0,IND,14.0,86.0,10,4,0.0,0.0,IND,JAC,(12:30) J.Addai right tackle to IND 18 for 4 yards (T.Knighton).,1
953,2009-09-13,2009091306,10,3,2.0,11:57,12,1617.0,33.0,IND,18.0,82.0,6,15,0.0,1.0,IND,JAC,(11:57) (Shotgun) P.Manning pass short right to P.Garcon to IND 29 for 11 yards (R.Mathis).,1
954,2009-09-13,2009091306,10,3,1.0,11:13,12,1573.0,44.0,IND,29.0,71.0,10,21,0.0,0.0,IND,JAC,"(11:13) P.Manning pass short right to P.Garcon to IND 35 for 6 yards (R.Mathis, T.Brackenridge).",1
955,2009-09-13,2009091306,10,3,2.0,11:13,12,1573.0,0.0,IND,35.0,65.0,4,16,0.0,0.0,IND,JAC,"(11:13) (Shotgun) PENALTY on IND-P.Garcon, False Start, 5 yards, enforced at IND 35 - No Play.",1
956,2009-09-13,2009091306,10,3,2.0,10:16,11,1516.0,57.0,IND,30.0,70.0,9,16,0.0,0.0,IND,JAC,(10:16) (Shotgun) P.Manning pass incomplete short right to J.Addai.,1
957,2009-09-13,2009091306,10,3,,10:11,11,1511.0,5.0,IND,30.0,30.0,0,16,0.0,0.0,,,Timeout #1 by JAC at 10:11.,1
958,2009-09-13,2009091306,10,3,3.0,10:11,11,1511.0,0.0,IND,30.0,70.0,9,26,0.0,1.0,IND,JAC,(10:11) (Shotgun) P.Manning pass short right to D.Brown to IND 40 for 10 yards (R.Nelson).,1
959,2009-09-13,2009091306,10,3,1.0,09:26,10,1466.0,45.0,IND,40.0,60.0,10,38,0.0,1.0,IND,JAC,(9:26) D.Brown right tackle to JAC 48 for 12 yards (G.Alexander).,1
960,2009-09-13,2009091306,10,3,1.0,08:50,9,1430.0,36.0,JAC,48.0,48.0,10,42,0.0,0.0,IND,JAC,(8:50) D.Brown right end to JAC 44 for 4 yards (B.Iwuh).,1
961,2009-09-13,2009091306,10,3,2.0,08:17,9,1397.0,33.0,JAC,44.0,44.0,6,86,0.0,0.0,IND,JAC,"(8:17) D.Brown right end to JAC 41 for 3 yards (S.Considine, D.Harvey). JAC-Q.Groves was injured during the play. His return is Probable. JAC-D.Landri was injured during the play. His return is Probable.",1
962,2009-09-13,2009091306,10,3,3.0,07:31,8,1351.0,46.0,JAC,41.0,41.0,3,51,0.0,1.0,IND,JAC,(7:31) (Shotgun) P.Manning pass short left to D.Clark pushed ob at JAC 35 for 6 yards (R.Nelson).,1
963,2009-09-13,2009091306,10,3,1.0,07:04,8,1324.0,27.0,JAC,35.0,35.0,10,86,0.0,0.0,IND,JAC,"(7:04) P.Manning pass deep left to R.Wayne for 35 yards, TOUCHDOWN [C.Ingram].",1
964,2009-09-13,2009091306,10,3,,06:56,7,1316.0,8.0,JAC,2.0,2.0,0,86,0.0,0.0,IND,JAC,"A.Vinatieri extra point is GOOD, Center-J.Snow, Holder-P.McAfee.",1
965,2009-09-13,2009091306,11,3,,06:56,7,1316.0,0.0,IND,30.0,30.0,0,0,0.0,,JAC,IND,"S.Andrus kicks 70 yards from IND 30 to end zone, Touchback.",1
966,2009-09-13,2009091306,11,3,1.0,06:56,7,1316.0,0.0,JAC,20.0,80.0,10,4,0.0,0.0,JAC,IND,(6:56) (Run formation) M.Jones-Drew up the middle to JAC 24 for 4 yards (G.Brackett).,1
967,2009-09-13,2009091306,11,3,2.0,06:25,7,1285.0,31.0,JAC,24.0,76.0,6,5,0.0,0.0,JAC,IND,"(6:25) (Run formation) M.Jones-Drew right tackle to JAC 25 for 1 yard (A.Johnson, G.Brackett).",1
968,2009-09-13,2009091306,11,3,3.0,05:43,6,1243.0,42.0,JAC,25.0,75.0,5,5,0.0,0.0,JAC,IND,(5:43) D.Garrard pass incomplete short left to T.Holt (J.Powers).,1
969,2009-09-13,2009091306,11,3,4.0,05:39,6,1239.0,4.0,JAC,25.0,75.0,5,5,0.0,1.0,JAC,IND,"(5:39) A.Podlesh punts 43 yards to IND 32, Center-J.Cain. T.Rushing to IND 37 for 5 yards (S.Considine).",1
970,2009-09-13,2009091306,12,3,1.0,05:29,6,1229.0,10.0,IND,37.0,63.0,10,0,0.0,0.0,IND,JAC,(5:29) P.Manning pass incomplete deep left to R.Wayne.,1
971,2009-09-13,2009091306,12,3,2.0,05:22,6,1222.0,7.0,IND,37.0,63.0,10,4,0.0,0.0,IND,JAC,"(5:22) (Shotgun) P.Manning pass short right to J.Addai to IND 41 for 4 yards (M.Stanley, J.Henderson).",1
972,2009-09-13,2009091306,12,3,3.0,04:45,5,1185.0,37.0,IND,41.0,59.0,6,9,0.0,0.0,IND,JAC,(4:45) (Shotgun) P.Manning pass short middle to R.Wayne to IND 46 for 5 yards (D.Smith).,1
973,2009-09-13,2009091306,12,3,4.0,04:05,5,1145.0,40.0,IND,46.0,54.0,1,9,0.0,1.0,IND,JAC,"(4:05) P.McAfee punts 45 yards to JAC 9, Center-J.Snow, fair catch by B.Witherspoon.",1
974,2009-09-13,2009091306,13,3,1.0,03:56,4,1136.0,9.0,JAC,9.0,91.0,10,-4,0.0,1.0,JAC,IND,"(3:56) PENALTY on JAC-E.Monroe, False Start, 4 yards, enforced at JAC 9 - No Play.",1
975,2009-09-13,2009091306,13,3,1.0,03:56,4,1136.0,0.0,JAC,5.0,95.0,14,-2,0.0,0.0,JAC,IND,"(3:56) (Run formation) M.Jones-Drew up the middle to JAC 7 for 2 yards (C.Session, M.Bullitt).",1
976,2009-09-13,2009091306,13,3,2.0,03:19,4,1099.0,37.0,JAC,7.0,93.0,12,-2,0.0,0.0,JAC,IND,(3:19) (Run formation) D.Garrard pass incomplete short right to G.Jones [R.Mathis].,1
977,2009-09-13,2009091306,13,3,3.0,03:12,4,1092.0,7.0,JAC,7.0,93.0,12,-2,0.0,0.0,JAC,IND,(3:12) (Shotgun) D.Garrard pass incomplete short left to M.Lewis [E.Foster].,1
978,2009-09-13,2009091306,13,3,4.0,03:08,4,1088.0,4.0,JAC,7.0,93.0,12,-2,0.0,1.0,JAC,IND,"(3:08) A.Podlesh punts 27 yards to JAC 34, Center-J.Cain, downed by JAC-S.Considine.",1
979,2009-09-13,2009091306,14,3,1.0,02:57,3,1077.0,11.0,JAC,34.0,34.0,10,1,0.0,0.0,IND,JAC,(2:57) (Shotgun) P.Manning pass short right to J.Addai to JAC 33 for 1 yard (J.Durant).,1
980,2009-09-13,2009091306,14,3,2.0,02:27,3,1047.0,30.0,JAC,33.0,33.0,9,0,0.0,0.0,IND,JAC,(2:27) J.Addai right end to JAC 34 for -1 yards (J.Durant).,1
981,2009-09-13,2009091306,14,3,3.0,01:48,2,1008.0,39.0,JAC,34.0,34.0,10,0,0.0,0.0,IND,JAC,(1:48) (Shotgun) P.Manning pass incomplete short right to P.Garcon (R.Mathis).,1
982,2009-09-13,2009091306,14,3,4.0,01:42,2,1002.0,6.0,JAC,34.0,34.0,10,0,0.0,1.0,IND,JAC,"(1:42) A.Vinatieri 52 yard field goal is No Good, Wide Left, Center-J.Snow, Holder-P.McAfee.",1
983,2009-09-13,2009091306,15,3,1.0,01:37,2,997.0,5.0,JAC,42.0,58.0,10,0,0.0,0.0,JAC,IND,(1:37) D.Garrard pass incomplete short right to M.Lewis.,1
984,2009-09-13,2009091306,15,3,2.0,01:31,2,991.0,6.0,JAC,42.0,58.0,10,8,0.0,0.0,JAC,IND,"(1:31) (Shotgun) M.Jones-Drew up the middle to 50 for 8 yards (G.Brackett, J.Powers).",1
985,2009-09-13,2009091306,15,3,3.0,00:55,1,955.0,36.0,MID,50.0,50.0,2,12,0.0,1.0,JAC,IND,"(:55) (Run formation) M.Jones-Drew left tackle to IND 46 for 4 yards (G.Brackett, K.Dawson).",1
986,2009-09-13,2009091306,15,3,1.0,00:16,1,916.0,39.0,IND,46.0,46.0,10,19,0.0,0.0,JAC,IND,(:16) (Shotgun) D.Garrard pass short right to N.Hughes to IND 39 for 7 yards (A.Johnson).,1
987,2009-09-13,2009091306,15,3,,00:00,0,900.0,16.0,IND,46.0,46.0,0,19,0.0,0.0,,,END QUARTER 3,1
988,2009-09-13,2009091306,15,4,2.0,15:00,15,900.0,0.0,IND,39.0,39.0,3,21,0.0,0.0,JAC,IND,(15:00) (Run formation) M.Jones-Drew up the middle to IND 37 for 2 yards (T.Hagler).,1
989,2009-09-13,2009091306,15,4,3.0,14:20,15,860.0,40.0,IND,37.0,37.0,1,24,0.0,1.0,JAC,IND,(14:20) (Run formation) M.Jones-Drew left tackle to IND 34 for 3 yards (G.Brackett).,1
990,2009-09-13,2009091306,15,4,1.0,13:41,14,821.0,39.0,IND,34.0,34.0,10,43,0.0,1.0,JAC,IND,(13:41) (Run formation) D.Garrard pass deep left to M.Lewis to IND 15 for 19 yards (M.Bullitt).,1
